config,benchmark,mode,il1_miss_rate,dl1_miss_rate,ul2_miss_rate,sim_num_insn,sim_elapsed_time,sim_CPI,vc_lookups,vc_hits,vc_hit_rate,mc_lookups,mc_hits,mc_hit_rate,sb_lookups,sb_hits,sb_hit_rate,sb_prefetches,ul2_d_accesses,ul2_i_accesses,ul2_total_accesses,source_csv,dl1_cfg,ul2_cfg,dl1_bytes,ul2_bytes,vc_entries,mc_entries,sb_depth,ul2_demand,dl1_miss_base,ul2_miss_base,ul2_demand_base,cpi_base,dl1_miss_norm,ul2_miss_norm,ul2_demand_norm,cpi_norm
victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-fmath,victim_stream,0.011,0.0468,1.0,53949,1,,782,56,0.0716,0,0,,726,325,0.4477,1203,2179,592,2771.0,results/ss/victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,2.0,,4.0,2771.0,0.0468,1.0,1949.0,,1.0,1.0,1.4217547460236017,
victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-llong,victim_stream,0.0101,0.0518,1.0,30132,1,,545,21,0.0385,0,0,,524,307,0.5859,651,1297,305,1602.0,results/ss/victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,2.0,,4.0,1602.0,0.0518,1.0,1279.0,,1.0,1.0,1.2525410476935106,
victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-lswlr,victim_stream,0.027,0.1016,1.0,9367,1,,486,8,0.0165,0,0,,478,302,0.6318,528,1102,253,1355.0,results/ss/victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,2.0,,4.0,1355.0,0.1016,1.0,1137.0,,1.0,1.0,1.1917326297273527,
victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-math,victim_stream,0.0042,0.0353,1.0,214193,1,,2032,95,0.0468,0,0,,1937,444,0.2292,4479,7299,907,8206.0,results/ss/victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,2.0,,4.0,8206.0,0.0353,1.0,4266.0,,1.0,1.0,1.923581809657759,
victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-fmath,victim_stream,0.011,0.0468,1.0,53949,1,,782,56,0.0716,0,0,,726,325,0.4477,1203,2179,592,2771.0,results/ss/victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,2.0,,4.0,2771.0,0.0468,1.0,1949.0,,1.0,1.0,1.4217547460236017,
victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-llong,victim_stream,0.0101,0.0518,1.0,30132,1,,545,21,0.0385,0,0,,524,307,0.5859,651,1297,305,1602.0,results/ss/victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,2.0,,4.0,1602.0,0.0518,1.0,1279.0,,1.0,1.0,1.2525410476935106,
victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-lswlr,victim_stream,0.027,0.1016,1.0,9367,1,,486,8,0.0165,0,0,,478,302,0.6318,528,1102,253,1355.0,results/ss/victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,2.0,,4.0,1355.0,0.1016,1.0,1137.0,,1.0,1.0,1.1917326297273527,
victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l,test-math,victim_stream,0.0042,0.0353,1.0,214193,1,,2032,95,0.0468,0,0,,1937,444,0.2292,4479,7299,907,8206.0,results/ss/victim_stream_vc2_d4__dl1:64:32:1:l__ul2:8192:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:8192:64:4:l,2048.0,2097152.0,2.0,,4.0,8206.0,0.0353,1.0,4266.0,,1.0,1.0,1.923581809657759,
victim_stream_vc16_d2__dl1:256:32:1:l__ul2:65536:64:4:l,test-fmath,victim_stream,0.011,0.0347,1.0,53949,1,,580,38,0.0655,0,0,,542,199,0.3672,343,954,592,1546.0,results/ss/victim_stream_vc16_d2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,2.0,1546.0,0.0347,1.0,1440.0,,1.0,1.0,1.073611111111111,
victim_stream_vc16_d2__dl1:256:32:1:l__ul2:65536:64:4:l,test-llong,victim_stream,0.0101,0.0457,1.0,30132,1,,481,6,0.0125,0,0,,475,199,0.4189,276,758,305,1063.0,results/ss/victim_stream_vc16_d2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,2.0,1063.0,0.0457,1.0,992.0,,1.0,1.0,1.0715725806451613,
victim_stream_vc16_d2__dl1:256:32:1:l__ul2:65536:64:4:l,test-lswlr,victim_stream,0.027,0.0963,1.0,9367,1,,461,0,0.0,0,0,,461,201,0.436,260,712,253,965.0,results/ss/victim_stream_vc16_d2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,2.0,965.0,0.0963,1.0,906.0,,1.0,1.0,1.065121412803532,
victim_stream_vc16_d2__dl1:256:32:1:l__ul2:65536:64:4:l,test-math,victim_stream,0.0042,0.014,1.0,214193,1,,806,101,0.1253,0,0,,705,215,0.305,490,1396,907,2303.0,results/ss/victim_stream_vc16_d2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_victim_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,16.0,,2.0,2303.0,0.014,1.0,2129.0,,1.0,1.0,1.0817285110380461,
stream_d16__dl1:256:32:1:l__ul2:16384:64:4:l,test-fmath,stream,0.011,0.0347,1.0,53949,1,,0,0,,0,0,,580,382,0.6586,2970,3436,592,4028.0,results/ss/stream_d16__dl1:256:32:1:l__ul2:16384:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,,,16.0,4028.0,0.0347,1.0,1440.0,,1.0,1.0,2.797222222222222,
stream_d16__dl1:256:32:1:l__ul2:16384:64:4:l,test-llong,stream,0.0101,0.0457,1.0,30132,1,,0,0,,0,0,,481,379,0.7879,1530,1838,305,2143.0,results/ss/stream_d16__dl1:256:32:1:l__ul2:16384:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,,,16.0,2143.0,0.0457,1.0,992.0,,1.0,1.0,2.160282258064516,
stream_d16__dl1:256:32:1:l__ul2:16384:64:4:l,test-lswlr,stream,0.027,0.0963,1.0,9367,1,,0,0,,0,0,,461,375,0.8134,1290,1568,253,1821.0,results/ss/stream_d16__dl1:256:32:1:l__ul2:16384:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,,,16.0,1821.0,0.0963,1.0,906.0,,1.0,1.0,2.0099337748344372,
stream_d16__dl1:256:32:1:l__ul2:16384:64:4:l,test-math,stream,0.0042,0.014,1.0,214193,1,,0,0,,0,0,,806,430,0.5335,5640,6432,907,7339.0,results/ss/stream_d16__dl1:256:32:1:l__ul2:16384:64:4:l/ss_stream.csv,dl1:256:32:1:l,ul2:16384:64:4:l,8192.0,4194304.0,,,16.0,7339.0,0.014,1.0,2129.0,,1.0,1.0,3.4471582902771254,
miss_mc16__dl1:1024:32:1:l__ul2:65536:64:4:l,test-fmath,miss,0.011,0.0282,1.0,53949,1,,0,0,,471,0,0.0,0,0,,0,471,592,1063.0,results/ss/miss_mc16__dl1:1024:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:1024:32:1:l,ul2:65536:64:4:l,32768.0,16777216.0,,16.0,,1063.0,0.0282,1.0,1063.0,,1.0,1.0,1.0,
miss_mc16__dl1:1024:32:1:l__ul2:65536:64:4:l,test-llong,miss,0.0101,0.0418,1.0,30132,1,,0,0,,440,0,0.0,0,0,,0,440,305,745.0,results/ss/miss_mc16__dl1:1024:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:1024:32:1:l,ul2:65536:64:4:l,32768.0,16777216.0,,16.0,,745.0,0.0418,1.0,745.0,,1.0,1.0,1.0,
miss_mc16__dl1:1024:32:1:l__ul2:65536:64:4:l,test-lswlr,miss,0.027,0.0909,1.0,9367,1,,0,0,,435,0,0.0,0,0,,0,435,253,688.0,results/ss/miss_mc16__dl1:1024:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:1024:32:1:l,ul2:65536:64:4:l,32768.0,16777216.0,,16.0,,688.0,0.0909,1.0,688.0,,1.0,1.0,1.0,
miss_mc16__dl1:1024:32:1:l__ul2:65536:64:4:l,test-math,miss,0.0042,0.0095,1.0,214193,1,,0,0,,544,0,0.0,0,0,,0,555,907,1462.0,results/ss/miss_mc16__dl1:1024:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:1024:32:1:l,ul2:65536:64:4:l,32768.0,16777216.0,,16.0,,1462.0,0.0095,1.0,1462.0,,1.0,1.0,1.0,
miss_stream_mc2_d8__dl1:256:32:1:l__ul2:32768:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,67,0.1155,513,355,0.692,1106,1532,592,2124.0,results/ss/miss_stream_mc2_d8__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,2.0,8.0,2124.0,0.0347,1.0,1440.0,,1.0,1.0,1.475,
miss_stream_mc2_d8__dl1:256:32:1:l__ul2:32768:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,0,0.0,481,353,0.7339,896,1230,305,1535.0,results/ss/miss_stream_mc2_d8__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,2.0,8.0,1535.0,0.0457,1.0,992.0,,1.0,1.0,1.5473790322580645,
miss_stream_mc2_d8__dl1:256:32:1:l__ul2:32768:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,350,0.7592,777,1080,253,1333.0,results/ss/miss_stream_mc2_d8__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,2.0,8.0,1333.0,0.0963,1.0,906.0,,1.0,1.0,1.4713024282560707,
miss_stream_mc2_d8__dl1:256:32:1:l__ul2:32768:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,0,0.0,806,402,0.4988,2828,3648,907,4555.0,results/ss/miss_stream_mc2_d8__dl1:256:32:1:l__ul2:32768:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:32768:64:4:l,8192.0,8388608.0,,2.0,8.0,4555.0,0.014,1.0,2129.0,,1.0,1.0,2.1395021136683887,
miss_mc2__dl1:256:32:1:l__ul2:65536:64:4:l,test-fmath,miss,0.011,0.0347,1.0,53949,1,,0,0,,580,66,0.1138,0,0,,0,782,592,1374.0,results/ss/miss_mc2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,2.0,,1374.0,0.0347,1.0,1440.0,,1.0,1.0,0.9541666666666667,
miss_mc2__dl1:256:32:1:l__ul2:65536:64:4:l,test-llong,miss,0.0101,0.0457,1.0,30132,1,,0,0,,481,0,0.0,0,0,,0,687,305,992.0,results/ss/miss_mc2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,2.0,,992.0,0.0457,1.0,992.0,,1.0,1.0,1.0,
miss_mc2__dl1:256:32:1:l__ul2:65536:64:4:l,test-lswlr,miss,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,0,0,,0,653,253,906.0,results/ss/miss_mc2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,2.0,,906.0,0.0963,1.0,906.0,,1.0,1.0,1.0,
miss_mc2__dl1:256:32:1:l__ul2:65536:64:4:l,test-math,miss,0.0042,0.014,1.0,214193,1,,0,0,,806,0,0.0,0,0,,0,1222,907,2129.0,results/ss/miss_mc2__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,2.0,,2129.0,0.014,1.0,2129.0,,1.0,1.0,1.0,
victim_stream_vc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-fmath,victim_stream,0.011,0.0468,1.0,53949,1,,782,56,0.0716,0,0,,726,377,0.5193,2443,3367,592,3959.0,results/ss/victim_stream_vc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,2.0,,8.0,3959.0,0.0468,1.0,1949.0,,1.0,1.0,2.031298101590559,
victim_stream_vc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-llong,victim_stream,0.0101,0.0518,1.0,30132,1,,545,21,0.0385,0,0,,524,355,0.6775,1183,1781,305,2086.0,results/ss/victim_stream_vc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,2.0,,8.0,2086.0,0.0518,1.0,1279.0,,1.0,1.0,1.63096168881939,
victim_stream_vc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-lswlr,victim_stream,0.027,0.1016,1.0,9367,1,,486,8,0.0165,0,0,,478,352,0.7364,882,1406,253,1659.0,results/ss/victim_stream_vc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,2.0,,8.0,1659.0,0.1016,1.0,1137.0,,1.0,1.0,1.4591029023746702,
victim_stream_vc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l,test-math,victim_stream,0.0042,0.0353,1.0,214193,1,,2032,95,0.0468,0,0,,1937,506,0.2612,10017,12775,907,13682.0,results/ss/victim_stream_vc2_d8__dl1:64:32:1:l__ul2:32768:64:4:l/ss_victim_stream.csv,dl1:64:32:1:l,ul2:32768:64:4:l,2048.0,8388608.0,2.0,,8.0,13682.0,0.0353,1.0,4266.0,,1.0,1.0,3.207219878105954,
baseline__dl1:16:32:1:l__ul2:32768:64:4:l,test-fmath,baseline,0.011,0.1086,1.0,53949,1,,0,0,,0,0,,0,0,,0,2946,592,3538.0,results/ss/baseline__dl1:16:32:1:l__ul2:32768:64:4:l/ss_baseline.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,,,,3538.0,0.1086,1.0,3538.0,,1.0,1.0,1.0,
baseline__dl1:16:32:1:l__ul2:32768:64:4:l,test-llong,baseline,0.0101,0.0628,1.0,30132,1,,0,0,,0,0,,0,0,,0,1198,305,1503.0,results/ss/baseline__dl1:16:32:1:l__ul2:32768:64:4:l/ss_baseline.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,,,,1503.0,0.0628,1.0,1503.0,,1.0,1.0,1.0,
baseline__dl1:16:32:1:l__ul2:32768:64:4:l,test-lswlr,baseline,0.027,0.112,1.0,9367,1,,0,0,,0,0,,0,0,,0,1002,253,1255.0,results/ss/baseline__dl1:16:32:1:l__ul2:32768:64:4:l/ss_baseline.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,,,,1255.0,0.112,1.0,1255.0,,1.0,1.0,1.0,
baseline__dl1:16:32:1:l__ul2:32768:64:4:l,test-math,baseline,0.0042,0.134,1.0,214193,1,,0,0,,0,0,,0,0,,0,12222,907,13129.0,results/ss/baseline__dl1:16:32:1:l__ul2:32768:64:4:l/ss_baseline.csv,dl1:16:32:1:l,ul2:32768:64:4:l,512.0,8388608.0,,,,13129.0,0.134,1.0,13129.0,,1.0,1.0,1.0,
miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l,test-fmath,miss_stream,0.011,0.0468,1.0,53949,1,,0,0,,782,128,0.1637,654,396,0.6055,3870,4703,592,5295.0,results/ss/miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,,4.0,16.0,5295.0,0.0468,1.0,1949.0,,1.0,1.0,2.71677783478707,
miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l,test-llong,miss_stream,0.0101,0.0518,1.0,30132,1,,0,0,,545,41,0.0752,504,383,0.7599,1815,2365,305,2670.0,results/ss/miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,,4.0,16.0,2670.0,0.0518,1.0,1279.0,,1.0,1.0,2.0875684128225176,
miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l,test-lswlr,miss_stream,0.027,0.1016,1.0,9367,1,,0,0,,486,14,0.0288,472,377,0.7987,1425,1918,253,2171.0,results/ss/miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,,4.0,16.0,2171.0,0.1016,1.0,1137.0,,1.0,1.0,1.9094107299912049,
miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l,test-math,miss_stream,0.0042,0.0353,1.0,214193,1,,0,0,,2032,321,0.158,1711,477,0.2788,18510,21071,907,21978.0,results/ss/miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,,4.0,16.0,21978.0,0.0353,1.0,4266.0,,1.0,1.0,5.151898734177215,
miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l,test-fmath,miss_stream,0.011,0.0468,1.0,53949,1,,0,0,,782,128,0.1637,654,396,0.6055,3870,4703,592,5295.0,results/ss/miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,,4.0,16.0,5295.0,0.0468,1.0,1949.0,,1.0,1.0,2.71677783478707,
miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l,test-llong,miss_stream,0.0101,0.0518,1.0,30132,1,,0,0,,545,41,0.0752,504,383,0.7599,1815,2365,305,2670.0,results/ss/miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,,4.0,16.0,2670.0,0.0518,1.0,1279.0,,1.0,1.0,2.0875684128225176,
miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l,test-lswlr,miss_stream,0.027,0.1016,1.0,9367,1,,0,0,,486,14,0.0288,472,377,0.7987,1425,1918,253,2171.0,results/ss/miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,,4.0,16.0,2171.0,0.1016,1.0,1137.0,,1.0,1.0,1.9094107299912049,
miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l,test-math,miss_stream,0.0042,0.0353,1.0,214193,1,,0,0,,2032,321,0.158,1711,477,0.2788,18510,21071,907,21978.0,results/ss/miss_stream_mc4_d16__dl1:64:32:1:l__ul2:16384:64:4:l/ss_miss_stream.csv,dl1:64:32:1:l,ul2:16384:64:4:l,2048.0,4194304.0,,4.0,16.0,21978.0,0.0353,1.0,4266.0,,1.0,1.0,5.151898734177215,
miss_stream_mc2_d8__dl1:1024:32:1:l__ul2:65536:64:4:l,test-fmath,miss_stream,0.011,0.0282,1.0,53949,1,,0,0,,471,0,0.0,471,350,0.7431,847,968,592,1560.0,results/ss/miss_stream_mc2_d8__dl1:1024:32:1:l__ul2:65536:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:65536:64:4:l,32768.0,16777216.0,,2.0,8.0,1560.0,0.0282,1.0,1063.0,,1.0,1.0,1.4675446848541862,
miss_stream_mc2_d8__dl1:1024:32:1:l__ul2:65536:64:4:l,test-llong,miss_stream,0.0101,0.0418,1.0,30132,1,,0,0,,440,0,0.0,440,346,0.7864,658,752,305,1057.0,results/ss/miss_stream_mc2_d8__dl1:1024:32:1:l__ul2:65536:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:65536:64:4:l,32768.0,16777216.0,,2.0,8.0,1057.0,0.0418,1.0,745.0,,1.0,1.0,1.4187919463087248,
miss_stream_mc2_d8__dl1:1024:32:1:l__ul2:65536:64:4:l,test-lswlr,miss_stream,0.027,0.0909,1.0,9367,1,,0,0,,435,0,0.0,435,346,0.7954,623,712,253,965.0,results/ss/miss_stream_mc2_d8__dl1:1024:32:1:l__ul2:65536:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:65536:64:4:l,32768.0,16777216.0,,2.0,8.0,965.0,0.0909,1.0,688.0,,1.0,1.0,1.4026162790697674,
miss_stream_mc2_d8__dl1:1024:32:1:l__ul2:65536:64:4:l,test-math,miss_stream,0.0042,0.0095,1.0,214193,1,,0,0,,544,0,0.0,544,371,0.682,1211,1395,907,2302.0,results/ss/miss_stream_mc2_d8__dl1:1024:32:1:l__ul2:65536:64:4:l/ss_miss_stream.csv,dl1:1024:32:1:l,ul2:65536:64:4:l,32768.0,16777216.0,,2.0,8.0,2302.0,0.0095,1.0,1462.0,,1.0,1.0,1.5745554035567715,
miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,75,0.1293,505,303,0.6,606,1076,592,1668.0,results/ss/miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,16.0,4.0,1668.0,0.0347,1.0,1440.0,,1.0,1.0,1.1583333333333334,
miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,10,0.0208,471,301,0.6391,510,886,305,1191.0,results/ss/miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,16.0,4.0,1191.0,0.0457,1.0,992.0,,1.0,1.0,1.2006048387096775,
miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,301,0.6529,480,832,253,1085.0,results/ss/miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,16.0,4.0,1085.0,0.0963,1.0,906.0,,1.0,1.0,1.1975717439293598,
miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,165,0.2047,641,322,0.5023,957,1692,907,2599.0,results/ss/miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,16.0,4.0,2599.0,0.014,1.0,2129.0,,1.0,1.0,1.2207609206200094,
miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,75,0.1293,505,303,0.6,606,1076,592,1668.0,results/ss/miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,16.0,4.0,1668.0,0.0347,1.0,1440.0,,1.0,1.0,1.1583333333333334,
miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,10,0.0208,471,301,0.6391,510,886,305,1191.0,results/ss/miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,16.0,4.0,1191.0,0.0457,1.0,992.0,,1.0,1.0,1.2006048387096775,
miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-lswlr,miss_stream,0.027,0.0963,1.0,9367,1,,0,0,,461,0,0.0,461,301,0.6529,480,832,253,1085.0,results/ss/miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,16.0,4.0,1085.0,0.0963,1.0,906.0,,1.0,1.0,1.1975717439293598,
miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l,test-math,miss_stream,0.0042,0.014,1.0,214193,1,,0,0,,806,165,0.2047,641,322,0.5023,957,1692,907,2599.0,results/ss/miss_stream_mc16_d4__dl1:256:32:1:l__ul2:8192:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:8192:64:4:l,8192.0,2097152.0,,16.0,4.0,2599.0,0.014,1.0,2129.0,,1.0,1.0,1.2207609206200094,
miss_stream_mc2_d8__dl1:256:32:1:l__ul2:65536:64:4:l,test-fmath,miss_stream,0.011,0.0347,1.0,53949,1,,0,0,,580,67,0.1155,513,355,0.692,1106,1532,592,2124.0,results/ss/miss_stream_mc2_d8__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,2.0,8.0,2124.0,0.0347,1.0,1440.0,,1.0,1.0,1.475,
miss_stream_mc2_d8__dl1:256:32:1:l__ul2:65536:64:4:l,test-llong,miss_stream,0.0101,0.0457,1.0,30132,1,,0,0,,481,0,0.0,481,353,0.7339,896,1230,305,1535.0,results/ss/miss_stream_mc2_d8__dl1:256:32:1:l__ul2:65536:64:4:l/ss_miss_stream.csv,dl1:256:32:1:l,ul2:65536:64:4:l,8192.0,16777216.0,,2.0,8.0,1535.0,0.0457,1.0,992.0,,1.0,1.0,1.5473790322580645,
